日期,开盘价,收盘价,最高价,最低价,成交量(手),成交额(元),振幅(%),涨跌幅(%),涨跌额,换手率(%)
2021-01-29,1938.54,1953.53,1986.83,1927.57,33701,7166179328.0,3.08,1.46,28.18,0.27
2021-02-01,1967.35,1946.67,1997.35,1932.35,29341,6219639040.0,3.33,-0.35,-6.86,0.23
2021-02-02,1949.57,1982.35,1987.34,1939.45,34582,7372233472.0,2.46,1.83,35.68,0.28
2021-02-03,1987.35,2027.26,2035.62,1977.35,38714,8384049408.0,2.94,2.27,44.91,0.31
2021-02-04,2028.35,2158.2,2167.35,2028.35,63851,14596930304.0,6.86,6.46,130.94,0.51
2021-02-05,2162.35,2150.35,2201.95,2128.35,39729,9253566208.0,3.41,-0.36,-7.85,0.32
2021-02-08,2174.35,2206.15,2216.23,2150.35,35786,8420758528.0,3.06,2.59,55.8,0.28
2021-02-09,2206.15,2293.78,2293.78,2187.35,33297,7972930048.0,4.82,3.97,87.63,0.27
2021-02-10,2322.35,2438.35,2438.55,2322.35,61371,15675929600.0,5.07,6.3,144.57,0.49
2021-02-18,2425.33,2308.35,2465.23,2302.35,65912,16704135168.0,6.68,-5.33,-130.0,0.52
2021-02-19,2288.51,2297.35,2334.01,2218.95,59385,14525164544.0,4.98,-0.48,-11.0,0.47
2021-02-22,2292.35,2125.37,2292.35,2115.57,78935,18498777344.0,7.69,-7.49,-171.98,0.63
2021-02-23,2102.49,2144.35,2182.24,2102.35,57455,13316110848.0,3.76,0.89,18.98,0.46
2021-02-24,2145.34,2026.35,2155.35,1997.85,82116,18195034368.0,7.34,-5.5,-118.0,0.65
2021-02-25,2046.35,1987.35,2061.85,1958.56,59726,12982145792.0,5.1,-1.92,-39.0,0.48
2021-02-26,1937.35,1960.13,2017.3,1904.65,66525,14097015552.0,5.67,-1.37,-27.22,0.53
2021-03-01,2016.35,1995.35,2016.35,1957.35,44916,9686945536.0,3.01,1.8,35.22,0.36
2021-03-02,2017.35,1895.35,2017.35,1870.35,70765,14796698624.0,7.37,-5.01,-100.0,0.56
2021-03-03,1877.35,1977.35,1987.12,1870.35,54215,11366685440.0,6.16,4.33,82.0,0.43
2021-03-04,1932.35,1870.35,1933.35,1847.45,65088,13297304320.0,4.34,-5.41,-107.0,0.52
2021-03-05,1837.35,1897.46,1932.35,1825.35,63779,13100315904.0,5.72,1.45,27.11,0.51
2021-03-08,1912.31,1797.35,1922.35,1797.35,63100,12724246016.0,6.59,-5.28,-100.11,0.5
2021-03-09,1792.35,1774.34,1837.35,1737.53,82266,16100769536.0,5.55,-1.28,-23.01,0.65
2021-03-10,1814.35,1807.36,1837.22,1804.35,51172,10136910336.0,1.85,1.86,33.02,0.41
2021-03-11,1812.35,1885.35,1917.34,1798.83,56769,11521736448.0,6.56,4.32,77.99,0.45
2021-03-12,1907.35,1863.35,1914.35,1839.36,40323,8181594624.0,3.98,-1.17,-22.0,0.32
2021-03-15,1887.35,1812.8,1907.15,1788.5,62485,12459955712.0,6.37,-2.71,-50.55,0.5
2021-03-16,1812.28,1847.85,1857.34,1802.35,34649,6918600704.0,3.03,1.93,35.05,0.28
2021-03-17,1837.35,1867.71,1887.35,1813.36,31375,6352656640.0,4.0,1.07,19.86,0.25
2021-03-18,1872.35,1907.05,1923.71,1872.35,33865,6997030400.0,2.75,2.11,39.34,0.27
2021-03-19,1872.35,1847.35,1880.35,1829.58,35781,7211521792.0,2.66,-3.13,-59.7,0.28
2021-03-22,1837.45,1827.34,1863.44,1792.9,36914,7323391232.0,3.82,-1.08,-20.01,0.29
2021-03-23,1836.23,1833.35,1846.15,1807.35,27446,5459520768.0,2.12,0.33,6.01,0.22
2021-03-24,1818.35,1826.35,1850.35,1818.35,29357,5857848064.0,1.75,-0.38,-7.0,0.23
2021-03-25,1807.36,1808.35,1826.23,1784.15,31575,6216733184.0,2.3,-0.99,-18.0,0.25
2021-03-26,1822.35,1850.35,1859.35,1795.35,50016,9987629568.0,3.54,2.32,42.0,0.4
2021-03-29,1880.55,1871.45,1933.7,1863.5,56992,11740129536.0,3.79,1.14,21.1,0.45
2021-03-30,1877.35,1893.4,1923.35,1872.43,32627,6717493248.0,2.72,1.17,21.95,0.26
2021-03-31,1882.45,1846.35,1883.37,1837.35,37154,7489086208.0,2.43,-2.48,-47.05,0.3
2021-04-01,1858.35,1881.85,1884.15,1838.57,26588,5379776000.0,2.47,1.92,35.5,0.21
2021-04-02,1893.35,1999.35,2002.35,1893.35,52028,10981752576.0,5.79,6.24,117.5,0.41
2021-04-06,1998.35,1963.38,1999.33,1939.65,32742,6967525120.0,2.98,-1.8,-35.97,0.26
2021-04-07,1941.41,1898.35,1954.65,1887.35,40201,8317799936.0,3.43,-3.31,-65.03,0.32
2021-04-08,1884.38,1907.35,1916.35,1881.35,28548,5893307648.0,1.84,0.47,9.0,0.23
2021-04-09,1879.35,1857.35,1891.35,1842.36,28809,5832453888.0,2.57,-2.62,-50.0,0.23
2021-04-12,1848.35,1846.24,1867.35,1829.05,31943,6409917440.0,2.06,-0.6,-11.11,0.25
2021-04-13,1857.35,1858.35,1887.15,1846.35,28992,5883787264.0,2.21,0.66,12.11,0.23
2021-04-14,1872.35,1884.35,1885.35,1853.35,24115,4908790016.0,1.72,1.4,26.0,0.19
2021-04-15,1868.25,1852.95,1884.25,1827.35,34366,6903769600.0,3.02,-1.67,-31.4,0.27
2021-04-16,1862.43,1892.33,1905.35,1849.35,30294,6183895040.0,3.02,2.13,39.38,0.24
2021-04-19,1892.35,1925.35,1935.71,1870.35,31754,6610577920.0,3.45,1.74,33.02,0.25
2021-04-20,1908.45,1932.15,1966.35,1907.35,28290,5949669888.0,3.06,0.35,6.8,0.23
2021-04-21,1913.35,1917.35,1935.15,1902.45,26150,5446146048.0,1.69,-0.77,-14.8,0.21
2021-04-22,1927.25,1892.85,1936.35,1888.85,26850,5539295744.0,2.48,-1.28,-24.5,0.21
2021-04-23,1893.32,1946.29,1957.23,1889.85,33463,7002695424.0,3.56,2.82,53.44,0.27
2021-04-26,1969.35,1915.17,1972.35,1910.95,34045,7160836864.0,3.15,-1.6,-31.12,0.27
2021-04-27,1924.43,1931.79,1932.6,1902.44,22108,4607779072.0,1.57,0.87,16.62,0.18
2021-04-28,1847.35,1879.35,1884.85,1840.35,81343,16463574528.0,2.3,-2.71,-52.44,0.65
2021-04-29,1884.39,1863.71,1887.29,1851.35,41284,8370431232.0,1.91,-0.83,-15.64,0.33
2021-04-30,1863.35,1844.13,1873.35,1841.06,38401,7723747072.0,1.73,-1.05,-19.58,0.31
2021-05-06,1837.35,1796.35,1844.19,1790.35,53546,10584968960.0,2.92,-2.59,-47.78,0.43
2021-05-07,1802.35,1740.35,1805.33,1738.35,52493,10101703424.0,3.73,-3.12,-56.0,0.42
2021-05-10,1737.35,1716.38,1746.35,1703.36,46003,8677753600.0,2.47,-1.38,-23.97,0.37
2021-05-11,1713.35,1796.35,1803.35,1710.65,42494,8209251840.0,5.4,4.66,79.97,0.34
2021-05-12,1786.43,1821.35,1836.35,1786.35,32699,6473203200.0,2.78,1.39,25.0,0.26
2021-05-13,1803.1,1808.85,1822.4,1790.35,25078,4934955008.0,1.76,-0.69,-12.5,0.2
2021-05-14,1819.35,1847.2,1867.85,1813.35,35611,7150301952.0,3.01,2.12,38.35,0.28
2021-05-17,1862.45,1895.31,1922.55,1862.45,44524,9178510080.0,3.25,2.6,48.11,0.35
2021-05-18,1902.35,1896.66,1914.35,1882.41,17504,3595891744.0,1.69,0.07,1.35,0.14
2021-05-19,1896.35,1886.35,1912.16,1877.35,22410,4606452480.0,1.84,-0.54,-10.31,0.18
2021-05-20,1911.35,1896.23,1911.45,1882.71,21857,4500663296.0,1.52,0.52,9.88,0.17
2021-05-21,1892.43,1879.45,1917.23,1874.37,24248,4976601344.0,2.26,-0.88,-16.78,0.19
2021-05-24,1888.35,1908.64,1917.41,1868.35,32548,6705879296.0,2.61,1.55,29.19,0.26
2021-05-25,1922.35,2031.85,2037.45,1922.35,67757,14636718848.0,6.03,6.46,123.21,0.54
2021-05-26,2045.33,2057.35,2079.15,2030.43,38604,8558038272.0,2.4,1.26,25.5,0.31
2021-05-27,2048.37,2082.35,2157.35,2038.45,45373,10240368896.0,5.78,1.22,25.0,0.36
2021-05-28,2078.32,2067.35,2087.35,2042.86,25807,5741331968.0,2.14,-0.72,-15.0,0.21
2021-05-31,2052.85,2055.35,2055.7,2009.35,31739,6960864256.0,2.24,-0.58,-12.0,0.25
2021-06-01,2059.35,2078.3,2086.3,2043.35,30616,6832594432.0,2.09,1.12,22.95,0.24
2021-06-02,2087.35,2059.35,2101.35,2045.53,22863,5088908288.0,2.69,-0.91,-18.95,0.18
2021-06-03,2057.35,2059.57,2097.69,2047.43,23450,5242452992.0,2.44,0.01,0.22,0.19
2021-06-04,2052.35,2088.85,2125.35,2051.39,31422,7058715136.0,3.59,1.42,29.28,0.25
2021-06-07,2102.35,2108.35,2116.35,2077.36,25466,5756592640.0,1.87,0.93,19.5,0.2
2021-06-08,2097.35,2028.35,2117.34,1998.5,47314,10479943168.0,5.64,-3.79,-80.0,0.38
2021-06-09,2029.35,2036.85,2051.35,1997.46,25502,5591378944.0,2.66,0.42,8.5,0.2
2021-06-10,2032.35,2075.83,2088.72,2027.43,25567,5707338496.0,3.01,1.91,38.98,0.2
2021-06-11,2076.35,2016.16,2081.35,2016.16,33971,7513797120.0,3.14,-2.87,-59.67,0.27
2021-06-15,2032.45,2030.35,2046.23,1985.35,29361,6412821504.0,3.02,0.7,14.19,0.23
2021-06-16,2029.35,1995.35,2032.35,1985.35,27593,5978924544.0,2.31,-1.72,-35.0,0.22
2021-06-17,1993.0,1994.26,2025.35,1981.71,21068,4558702592.0,2.19,-0.05,-1.09,0.17
2021-06-18,1984.35,1928.29,1993.85,1902.35,54028,11329180928.0,4.59,-3.31,-65.97,0.43
2021-06-21,1922.35,1918.99,1937.04,1887.35,35488,7367986432.0,2.58,-0.48,-9.3,0.28
2021-06-22,1929.35,1912.32,1935.35,1891.24,33228,6900830720.0,2.3,-0.35,-6.67,0.26
2021-06-23,1917.35,1875.35,1920.35,1871.5,37079,7596735744.0,2.55,-1.93,-36.97,0.3
2021-06-24,1877.36,1905.4,1917.35,1858.35,31474,6452557056.0,3.15,1.6,30.05,0.25
2021-06-25,1906.6,1948.64,1965.64,1899.24,35875,7459680512.0,3.48,2.27,43.24,0.29
2021-06-28,1956.64,1959.65,1974.64,1929.64,27452,5750241280.0,2.31,0.57,11.01,0.22
2021-06-29,1964.64,1918.64,1971.64,1907.64,33031,6835635200.0,3.27,-2.09,-41.01,0.26
2021-06-30,1921.64,1913.34,1930.64,1902.94,21916,4511484160.0,1.44,-0.28,-5.3,0.17
2021-07-01,1916.61,1961.64,1966.64,1888.24,33701,6970731008.0,4.1,2.52,48.3,0.27
2021-07-02,1931.64,1869.64,1931.64,1868.14,46275,9388640256.0,3.24,-4.69,-92.0,0.37
2021-07-05,1856.64,1850.64,1876.52,1841.64,34421,6872797696.0,1.87,-1.02,-19.0,0.27
2021-07-06,1851.64,1869.54,1870.64,1816.65,35283,7015883008.0,2.92,1.02,18.9,0.28
2021-07-07,1866.64,1860.64,1885.52,1855.65,28122,5658210816.0,1.6,-0.48,-8.9,0.22
2021-07-08,1856.74,1841.64,1860.64,1824.64,35517,7027713792.0,1.93,-1.02,-19.0,0.28
2021-07-09,1821.16,1828.75,1842.55,1801.64,30908,6072340992.0,2.22,-0.7,-12.89,0.25
2021-07-12,1832.19,1817.64,1855.42,1797.14,39010,7658786304.0,3.19,-0.61,-11.11,0.31
2021-07-13,1824.64,1839.54,1862.14,1821.64,29925,5946287360.0,2.23,1.2,21.9,0.24
2021-07-14,1830.64,1818.64,1831.14,1801.64,30771,6011814912.0,1.6,-1.14,-20.9,0.24
2021-07-15,1811.66,1854.63,1869.64,1807.24,42190,8391506176.0,3.43,1.98,35.99,0.34
2021-07-16,1836.64,1812.54,1853.24,1806.64,35408,6958296832.0,2.51,-2.27,-42.09,0.28
2021-07-19,1812.53,1831.64,1842.64,1797.64,30052,5900348160.0,2.48,1.05,19.1,0.24
2021-07-20,1831.64,1836.64,1845.57,1818.05,23475,4639300864.0,1.5,0.27,5.0,0.19
2021-07-21,1845.64,1825.64,1862.64,1818.65,29780,5902656256.0,2.4,-0.6,-11.0,0.24
2021-07-22,1816.64,1796.65,1830.54,1795.6,39090,7619076864.0,1.91,-1.59,-28.99,0.31
2021-07-23,1794.46,1756.64,1794.46,1751.73,47585,9057761792.0,2.38,-2.23,-40.01,0.38
2021-07-26,1735.64,1660.75,1735.64,1636.64,98619,17894360832.0,5.64,-5.46,-95.89,0.79
2021-07-27,1659.64,1569.53,1666.64,1559.64,86577,15230805760.0,6.44,-5.49,-91.22,0.69
2021-07-28,1559.64,1625.54,1644.84,1538.76,85369,14792471040.0,6.76,3.57,56.01,0.68
2021-07-29,1666.65,1606.43,1679.64,1590.98,63864,11299569920.0,5.45,-1.18,-19.11,0.51
2021-07-30,1581.64,1535.63,1581.64,1514.4,77736,13109724928.0,4.19,-4.41,-70.8,0.62
2021-08-02,1520.64,1611.64,1612.62,1477.36,97401,16515259136.0,8.81,4.95,76.01,0.78
2021-08-03,1586.64,1605.94,1625.63,1545.44,54375,9447823360.0,4.98,-0.35,-5.7,0.43
2021-08-04,1590.7,1580.64,1616.64,1574.64,38175,6614683392.0,2.62,-1.58,-25.3,0.3
2021-08-05,1549.52,1555.64,1601.64,1533.0,48060,8177369856.0,4.34,-1.58,-25.0,0.38
2021-08-06,1545.64,1527.64,1550.65,1503.24,45686,7616109568.0,3.05,-1.8,-28.0,0.36
2021-08-09,1507.64,1550.44,1565.64,1506.64,47698,8028155392.0,3.86,1.49,22.8,0.38
2021-08-10,1556.64,1655.64,1659.52,1531.64,83285,14549496576.0,8.25,6.79,105.2,0.66
2021-08-11,1636.65,1607.14,1641.65,1606.65,38663,6821292800.0,2.11,-2.93,-48.5,0.31
2021-08-12,1588.64,1546.64,1605.64,1542.83,47551,8130692608.0,3.91,-3.76,-60.5,0.38
2021-08-13,1546.64,1556.68,1569.64,1535.64,37905,6418412544.0,2.2,0.65,10.04,0.3
2021-08-16,1552.64,1555.84,1570.24,1541.72,28057,4773049856.0,1.83,-0.05,-0.84,0.22
2021-08-17,1556.64,1491.64,1556.64,1485.52,61201,10140292096.0,4.57,-4.13,-64.2,0.49
2021-08-18,1481.3,1476.64,1499.63,1456.64,59970,9701556224.0,2.88,-1.01,-15.0,0.48
2021-08-19,1478.86,1476.61,1499.84,1456.64,41292,6682355712.0,2.93,0.0,-0.03,0.33
2021-08-20,1411.81,1404.64,1454.19,1382.14,114545,17825198336.0,4.88,-4.87,-71.97,0.91
2021-08-23,1394.52,1426.83,1455.64,1393.41,71597,11218832896.0,4.43,1.58,22.19,0.57
2021-08-24,1431.64,1481.82,1499.19,1422.41,72594,11703813888.0,5.38,3.85,54.99,0.58
2021-08-25,1504.28,1521.66,1537.51,1499.64,54239,9037626368.0,2.56,2.69,39.84,0.43
2021-08-26,1521.63,1451.64,1521.63,1451.36,54020,8722233088.0,4.62,-4.6,-70.02,0.43
2021-08-27,1445.64,1452.67,1481.64,1440.74,36095,5791426304.0,2.82,0.07,1.03,0.29
2021-08-30,1461.64,1442.64,1469.64,1402.59,51588,8098190336.0,4.62,-0.69,-10.03,0.41
2021-08-31,1446.44,1414.64,1472.99,1411.74,43677,6888080896.0,4.25,-1.94,-28.0,0.35
2021-09-01,1415.64,1478.65,1491.63,1387.74,77316,12370243328.0,7.34,4.52,64.01,0.62
2021-09-02,1489.63,1475.44,1499.64,1457.53,42837,6939707392.0,2.85,-0.22,-3.21,0.34
2021-09-03,1466.66,1514.86,1516.43,1438.64,52835,8631165696.0,5.27,2.67,39.42,0.42
2021-09-06,1505.64,1527.31,1564.8,1482.79,55338,9306030592.0,5.41,0.82,12.45,0.44
2021-09-07,1517.67,1525.64,1541.12,1507.64,31211,5204051712.0,2.19,-0.11,-1.67,0.25
2021-09-08,1516.64,1489.74,1527.82,1484.72,33064,5428265728.0,2.83,-2.35,-35.9,0.26
2021-09-09,1482.64,1490.72,1501.64,1480.65,19950,3257785760.0,1.41,0.07,0.98,0.16
2021-09-10,1490.72,1519.22,1525.44,1489.64,33388,5528034048.0,2.4,1.91,28.5,0.27
2021-09-13,1521.64,1510.64,1540.64,1496.74,27720,4605031680.0,2.89,-0.56,-8.58,0.22
2021-09-14,1515.64,1513.64,1539.64,1509.64,33761,5638962688.0,1.99,0.2,3.0,0.27
2021-09-15,1506.64,1472.38,1516.64,1466.64,41570,6781755392.0,3.3,-2.73,-41.26,0.33
2021-09-16,1459.64,1494.71,1500.64,1441.64,45968,7458455040.0,4.01,1.52,22.33,0.37
2021-09-17,1476.64,1542.64,1562.24,1476.64,55130,9242101504.0,5.73,3.21,47.93,0.44
2021-09-22,1515.47,1494.33,1544.64,1491.64,31743,5227723008.0,3.44,-3.13,-48.31,0.25
2021-09-23,1494.64,1491.64,1512.52,1481.72,30342,4964210176.0,2.06,-0.18,-2.69,0.24
2021-09-24,1484.64,1550.64,1576.62,1484.64,69537,11756596224.0,6.17,3.96,59.0,0.55
2021-09-27,1606.64,1711.64,1720.04,1606.64,126869,23270689792.0,7.31,10.38,161.0,1.01
2021-09-28,1704.64,1678.7,1716.64,1651.64,49221,8973408768.0,3.8,-1.92,-32.94,0.39
2021-09-29,1665.64,1676.64,1701.65,1642.54,43291,7870151680.0,3.52,-0.12,-2.06,0.34
2021-09-30,1674.82,1686.64,1706.86,1660.04,40539,7411735808.0,2.79,0.6,10.0,0.32
2021-10-08,1679.06,1696.24,1734.64,1663.87,47452,8780381184.0,4.2,0.57,9.6,0.38
2021-10-11,1696.15,1723.76,1746.54,1687.65,37676,7040475392.0,3.47,1.62,27.52,0.3
2021-10-12,1722.64,1727.63,1733.64,1699.06,30606,5688160768.0,2.01,0.22,3.87,0.24
2021-10-13,1726.64,1786.54,1806.59,1718.64,50143,9625769216.0,5.09,3.41,58.91,0.4
2021-10-14,1785.57,1767.64,1798.44,1752.64,26623,5097602304.0,2.56,-1.06,-18.9,0.21
2021-10-15,1746.74,1773.61,1786.63,1746.74,28561,5452953856.0,2.26,0.34,5.97,0.23
2021-10-18,1744.64,1656.64,1744.64,1643.64,69652,12651498496.0,5.69,-6.6,-116.97,0.55
2021-10-19,1656.64,1668.82,1695.44,1656.52,40315,7330114048.0,2.35,0.74,12.18,0.32
2021-10-20,1689.64,1697.64,1706.44,1662.65,28663,5246404608.0,2.62,1.73,28.82,0.23
2021-10-21,1697.74,1700.64,1716.64,1685.64,23019,4238584288.0,1.83,0.18,3.0,0.18
2021-10-22,1711.64,1757.64,1777.65,1710.64,35963,6794850048.0,3.94,3.35,57.0,0.29
2021-10-25,1736.64,1729.67,1741.65,1714.64,32461,6076219904.0,1.54,-1.59,-27.97,0.26
2021-10-26,1720.67,1717.69,1735.63,1700.64,21130,3934223712.0,2.02,-0.69,-11.98,0.17
2021-10-27,1708.94,1675.64,1714.94,1656.74,34647,6302270976.0,3.39,-2.45,-42.05,0.28
2021-10-28,1681.84,1682.13,1700.42,1658.64,29491,5383196160.0,2.49,0.39,6.49,0.23
2021-10-29,1681.64,1682.72,1704.64,1669.64,28776,5266898944.0,2.08,0.04,0.59,0.23
2021-11-01,1636.64,1659.64,1682.94,1616.64,41690,7486936320.0,3.94,-1.37,-23.08,0.33
2021-11-02,1653.34,1661.28,1700.86,1644.64,32500,5875341312.0,3.39,0.1,1.64,0.26
2021-11-03,1656.64,1621.64,1666.62,1617.83,27829,4958314496.0,2.94,-2.39,-39.64,0.22
2021-11-04,1634.58,1660.84,1672.64,1626.06,31130,5592211712.0,2.87,2.42,39.2,0.25
2021-11-05,1660.85,1676.58,1701.63,1660.85,27077,4956331264.0,2.46,0.95,15.74,0.22
2021-11-08,1676.64,1676.74,1687.44,1658.69,17706,3220439328.0,1.71,0.01,0.16,0.14
2021-11-09,1676.62,1646.65,1684.51,1638.64,27352,4915170048.0,2.74,-1.79,-30.09,0.22
2021-11-10,1646.65,1610.63,1651.64,1591.64,35349,6204803328.0,3.64,-2.19,-36.02,0.28
2021-11-11,1609.57,1626.24,1626.24,1598.14,22652,3987243280.0,1.74,0.97,15.61,0.18
2021-11-12,1634.64,1630.42,1641.69,1623.3,17607,3124400976.0,1.13,0.26,4.18,0.14
2021-11-15,1630.32,1617.78,1640.64,1606.64,24947,4410975488.0,2.09,-0.78,-12.64,0.2
2021-11-16,1624.64,1664.64,1674.64,1621.64,33526,6033536256.0,3.28,2.9,46.86,0.27
2021-11-17,1661.64,1651.64,1677.14,1646.65,24505,4411450880.0,1.83,-0.78,-13.0,0.2
2021-11-18,1637.86,1648.64,1663.64,1626.64,19521,3485674960.0,2.24,-0.18,-3.0,0.16
2021-11-19,1650.83,1685.05,1705.64,1644.84,31156,5699883776.0,3.69,2.21,36.41,0.25
2021-11-22,1705.64,1710.91,1765.64,1704.64,42573,7994018304.0,3.62,1.53,25.86,0.34
2021-11-23,1708.64,1753.07,1773.64,1708.64,45782,8676297728.0,3.8,2.46,42.16,0.36
2021-11-24,1756.64,1797.64,1822.64,1753.64,54512,10555736832.0,3.94,2.54,44.57,0.43
2021-11-25,1809.64,1812.67,1842.84,1802.89,39753,7803035392.0,2.22,0.84,15.03,0.32
2021-11-26,1821.47,1797.65,1823.64,1781.64,32656,6337346304.0,2.32,-0.83,-15.02,0.26
2021-11-29,1816.64,1841.64,1846.64,1807.72,42399,8372476160.0,2.17,2.45,43.99,0.34
2021-11-30,1842.04,1787.41,1846.54,1784.14,36925,7192172544.0,3.39,-2.94,-54.23,0.29
2021-12-01,1806.64,1789.63,1816.59,1775.66,26254,5071457024.0,2.29,0.12,2.22,0.21
2021-12-02,1796.64,1790.64,1798.79,1776.24,20422,3939731536.0,1.26,0.06,1.01,0.16
2021-12-03,1788.64,1828.52,1845.26,1787.69,35818,7045848064.0,3.22,2.12,37.88,0.29
2021-12-06,1839.64,1823.94,1846.64,1806.64,31064,6122543872.0,2.19,-0.25,-4.58,0.25
2021-12-07,1837.38,1812.51,1844.51,1803.37,36980,7286659584.0,2.26,-0.63,-11.43,0.29
2021-12-08,1821.52,1899.64,1901.64,1806.64,61048,12285102080.0,5.24,4.81,87.13,0.49
2021-12-09,1911.58,1943.19,1973.56,1901.64,64239,13404724480.0,3.79,2.29,43.55,0.51
2021-12-10,1916.64,1946.64,1952.42,1912.64,43148,8944582400.0,2.05,0.18,3.45,0.34
2021-12-13,2010.64,1974.84,2036.64,1974.64,65807,14139012352.0,3.18,1.45,28.2,0.52
2021-12-14,1974.84,2006.64,2024.54,1956.64,40449,8673733632.0,3.44,1.61,31.8,0.32
2021-12-15,1998.79,1991.64,2021.59,1981.66,30078,6444715008.0,1.99,-0.75,-15.0,0.24
2021-12-16,1971.64,1975.63,2000.69,1942.87,37211,7865499392.0,2.9,-0.8,-16.01,0.3
2021-12-17,1957.14,1907.34,1964.64,1892.64,48403,9988869888.0,3.64,-3.46,-68.29,0.39
2021-12-20,1907.34,1915.6,1942.3,1897.64,32258,6654596608.0,2.34,0.43,8.26,0.26
2021-12-21,1901.64,1894.84,1925.77,1869.47,26286,5354186496.0,2.94,-1.08,-20.76,0.21
2021-12-22,1896.64,1904.64,1919.64,1896.64,17431,3570928368.0,1.21,0.52,9.8,0.14
2021-12-23,1909.64,1976.64,1976.64,1881.64,39099,8126298112.0,4.99,3.78,72.0,0.31
2021-12-24,2005.52,2050.73,2073.6,2005.52,56130,12295953408.0,3.44,3.75,74.09,0.45
2021-12-27,2024.64,1988.46,2024.64,1968.64,37556,8020677632.0,2.73,-3.04,-62.27,0.3
2021-12-28,1989.64,1994.82,2012.14,1973.24,27651,5901940736.0,1.96,0.32,6.36,0.22
2021-12-29,2006.64,1897.64,2010.89,1897.64,54049,11195625216.0,5.68,-4.87,-97.18,0.43
2021-12-30,1897.64,1931.64,1945.62,1884.64,35261,7272866560.0,3.21,1.79,34.0,0.28
2021-12-31,1926.64,1906.64,1929.62,1884.64,29665,6061415424.0,2.33,-1.29,-25.0,0.24
2022-01-04,1911.64,1907.87,1925.59,1870.64,33843,6913653248.0,2.88,0.06,1.23,0.27
2022-01-05,1901.64,1880.64,1921.64,1874.64,28396,5774992128.0,2.46,-1.43,-27.23,0.23
2022-01-06,1878.65,1838.86,1892.64,1795.15,51795,10226933760.0,5.18,-2.22,-41.78,0.41
2022-01-07,1831.64,1798.64,1845.52,1795.96,29817,5831695360.0,2.7,-2.19,-40.22,0.24
2022-01-10,1784.65,1822.64,1833.64,1774.19,29627,5792738048.0,3.31,1.33,24.0,0.24
2022-01-11,1804.64,1797.19,1821.64,1787.81,22277,4332180736.0,1.86,-1.4,-25.45,0.18
2022-01-12,1804.64,1823.64,1835.44,1804.64,27474,5384359680.0,1.71,1.47,26.45,0.22
2022-01-13,1821.46,1734.03,1824.63,1722.2,56747,10781720576.0,5.62,-4.91,-89.61,0.45
2022-01-14,1734.03,1723.64,1749.64,1719.64,29322,5506185984.0,1.73,-0.6,-10.39,0.23
2022-01-17,1724.64,1718.25,1734.94,1691.98,27354,5074077696.0,2.49,-0.31,-5.39,0.22
2022-01-18,1718.32,1748.91,1765.49,1708.64,31216,5906705920.0,3.31,1.78,30.66,0.25
2022-01-19,1775.64,1768.64,1775.64,1745.52,26371,5026993408.0,1.72,1.13,19.73,0.21
2022-01-20,1772.64,1826.16,1836.63,1772.64,34014,6665294848.0,3.62,3.25,57.52,0.27
2022-01-21,1816.64,1841.63,1850.13,1807.65,30813,6091427584.0,2.33,0.85,15.47,0.25
2022-01-24,1811.64,1806.84,1840.64,1788.08,23986,4685441792.0,2.85,-1.89,-34.79,0.19
2022-01-25,1799.64,1799.64,1822.64,1787.64,25510,4971078400.0,1.94,-0.4,-7.2,0.2
2022-01-26,1798.68,1811.64,1825.64,1775.64,23905,4655706624.0,2.78,0.67,12.0,0.19
2022-01-27,1857.65,1821.64,1867.46,1808.64,42665,8450329088.0,3.25,0.55,10.0,0.34
2022-01-28,1811.64,1743.64,1824.64,1736.65,41020,7889492992.0,4.83,-4.28,-78.0,0.33
2022-02-07,1757.63,1724.6,1770.2,1706.64,35150,6601799680.0,3.65,-1.09,-19.04,0.28
2022-02-08,1725.52,1695.64,1729.51,1646.64,41713,7585130496.0,4.81,-1.68,-28.96,0.33
2022-02-09,1695.73,1752.62,1764.64,1683.61,33885,6346699776.0,4.78,3.36,56.98,0.27
2022-02-10,1756.64,1729.64,1762.54,1714.03,23032,4315456768.0,2.77,-1.31,-22.98,0.18
2022-02-11,1713.64,1706.61,1757.43,1697.64,33746,6296909568.0,3.46,-1.33,-23.03,0.27
2022-02-14,1696.64,1725.31,1733.64,1693.95,20196,3762313344.0,2.33,1.1,18.7,0.16
2022-02-15,1725.44,1747.26,1767.64,1715.64,27106,5131842048.0,3.01,1.27,21.95,0.22
2022-02-16,1756.64,1749.19,1763.64,1744.64,14587,2769034320.0,1.09,0.11,1.93,0.12
2022-02-17,1757.25,1743.63,1768.12,1737.64,18214,3450265040.0,1.74,-0.32,-5.56,0.14
2022-02-18,1734.27,1763.64,1764.62,1722.3,19385,3670339744.0,2.43,1.15,20.01,0.15
2022-02-21,1756.64,1733.63,1763.54,1725.59,20816,3920377360.0,2.15,-1.7,-30.01,0.17
2022-02-22,1716.65,1664.51,1717.64,1656.66,52299,9473992704.0,3.52,-3.99,-69.12,0.42
2022-02-23,1668.05,1683.65,1690.64,1656.72,28112,5118197760.0,2.04,1.15,19.14,0.22
2022-02-24,1664.64,1620.75,1670.63,1604.74,65359,11578557184.0,3.91,-3.74,-62.9,0.52
2022-02-25,1631.64,1655.7,1664.92,1631.64,38979,6999524096.0,2.05,2.16,34.95,0.31
